#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       27685     1.09099     1.08039 0.000382491
       27686     1.09264     1.08039 0.000382478
       27687     1.09424      1.0804 0.000382464
       27688     1.09578      1.0804 0.000382451
       27689     1.09725      1.0804 0.000382437
       27690     1.09867      1.0804 0.000382424
       27691     1.10002      1.0804 0.000382411
       27692      1.1013      1.0804 0.000382398
       27693      1.1025      1.0804 0.000382385
       27694     1.10364      1.0804 0.000382372
       27695     1.10469      1.0804 0.000382359
       27696     1.10566      1.0804 0.000382347
       27697     1.10655      1.0804 0.000382334
       27698     1.10736      1.0804 0.000382321
       27699     1.10807      1.0804 0.000382309
       27700      1.1087     1.08041 0.000382297
       27701     1.10923     1.08041 0.000382284
       27702     1.10967     1.08041 0.000382272
       27703        1.11     1.08041 0.000382259
       27704     1.11024     1.08041 0.000382247
       27705     1.11038     1.08041 0.000382235
       27706     1.11041     1.08041 0.000382223
       27707     1.11034     1.08041  0.00038221
       27708     1.11016     1.08041 0.000382198
       27709     1.10987     1.08042 0.000382186
       27710     1.10947     1.08042 0.000382173
       27711     1.10896     1.08042 0.000382161
       27712     1.10834     1.08042 0.000382149
       27713     1.10761     1.08042 0.000382136
       27714     1.10676     1.08042 0.000382123
       27715     1.10581     1.08042 0.000382111
       27716     1.10474     1.08042 0.000382098
       27717     1.10356     1.08042 0.000382085
       27718     1.10228     1.08042 0.000382072
       27719     1.10089     1.08042 0.000382059
       27720      1.0994     1.08043 0.000382046
       27721     1.09781     1.08043 0.000382033
       27722     1.09613     1.08043 0.000382019
       27723     1.09436     1.08043 0.000382006
       27724     1.09251     1.08043 0.000381992
       27725     1.09058     1.08043 0.000381979
       27726     1.08858     1.08043 0.000381965
       27727     1.08652     1.08043 0.000381951
       27728     1.08441     1.08043 0.000381938
       27729     1.08226     1.08043 0.000381924
       27730     1.08007     1.08043  0.00038191
       27731     1.07786     1.08043 0.000381896
       27732     1.07564     1.08043 0.000381883
       27733     1.07342     1.08043 0.000381869
       27734      1.0712     1.08043 0.000381855
       27735       1.069     1.08043 0.000381842
       27736     1.06682     1.08043 0.000381828
       27737     1.06467     1.08043 0.000381815
       27738     1.06257     1.08043 0.000381802
       27739     1.06052     1.08042 0.000381789
       27740     1.05851     1.08042 0.000381776
       27741     1.05657     1.08042 0.000381763
       27742      1.0547     1.08042  0.00038175
       27743     1.05289     1.08042 0.000381738
       27744     1.05115     1.08042 0.000381725
       27745     1.04948     1.08042 0.000381713
       27746     1.04789     1.08042 0.000381701
       27747     1.04638     1.08042  0.00038169
       27748     1.04493     1.08042 0.000381678
       27749     1.04356     1.08041 0.000381666
       27750     1.04226     1.08041 0.000381655
       27751     1.04103     1.08041 0.000381644
       27752     1.03986     1.08041 0.000381633
       27753     1.03876     1.08041 0.000381622
       27754     1.03772     1.08041 0.000381612
       27755     1.03674     1.08041 0.000381601
       27756     1.03582      1.0804 0.000381591
       27757     1.03495      1.0804 0.000381581
       27758     1.03413      1.0804  0.00038157
       27759     1.03337      1.0804  0.00038156
       27760     1.03266      1.0804 0.000381551
       27761     1.03199      1.0804 0.000381541
       27762     1.03136     1.08039 0.000381531
       27763     1.03078     1.08039 0.000381522
       27764     1.03025     1.08039 0.000381512
       27765     1.02975     1.08039 0.000381503
       27766      1.0293     1.08039 0.000381494
       27767     1.02888     1.08038 0.000381484
       27768     1.02851     1.08038 0.000381475
       27769     1.02819     1.08038 0.000381466
       27770     1.02791     1.08038 0.000381457
       27771     1.02768     1.08038 0.000381448
       27772     1.02751     1.08037 0.000381439
       27773      1.0274     1.08037  0.00038143
       27774     1.02737     1.08037 0.000381421
       27775     1.02741     1.08037 0.000381412
       27776     1.02755     1.08037 0.000381403
       27777     1.02778     1.08037 0.000381394
       27778     1.02813     1.08036 0.000381385
       27779      1.0286     1.08036 0.000381376
       27780      1.0292     1.08036 0.000381366
       27781     1.02994     1.08036 0.000381357
       27782     1.03083     1.08036 0.000381348
       27783     1.03186     1.08035 0.000381338
       27784     1.03305     1.08035 0.000381328
       27785     1.03439     1.08035 0.000381318
       27786     1.03588     1.08035 0.000381307
       27787      1.0375     1.08035 0.000381297
       27788     1.03926     1.08035 0.000381286
       27789     1.04113     1.08034 0.000381275
       27790     1.04309     1.08034 0.000381263
       27791     1.04514     1.08034 0.000381252
       27792     1.04725     1.08034  0.00038124
       27793      1.0494     1.08034 0.000381228
       27794     1.05157     1.08034 0.000381216
       27795     1.05372     1.08034 0.000381203
       27796     1.05585     1.08034  0.00038119
       27797     1.05792     1.08034 0.000381177
       27798     1.05992     1.08034 0.000381164
       27799     1.06183     1.08033 0.000381151
       27800     1.06362     1.08033 0.000381138
       27801     1.06529     1.08033 0.000381125
       27802     1.06681     1.08033 0.000381111
       27803     1.06818     1.08033 0.000381098
       27804     1.06937     1.08033 0.000381084
       27805      1.0704     1.08033 0.000381071
       27806     1.07124     1.08033 0.000381057
       27807      1.0719     1.08033 0.000381044
       27808     1.07239     1.08033  0.00038103
       27809     1.07271     1.08033 0.000381017
       27810     1.07287     1.08033 0.000381003
       27811     1.07289     1.08033 0.000380989
       27812     1.07278     1.08033 0.000380976
       27813     1.07258     1.08033 0.000380962
       27814     1.07232     1.08033 0.000380949
       27815     1.07202     1.08033 0.000380935
       27816     1.07172     1.08033 0.000380921
       27817     1.07146     1.08033 0.000380908
       27818     1.07128     1.08033 0.000380894
       27819     1.07122     1.08033 0.000380881
       27820     1.07131     1.08033 0.000380867
       27821      1.0716     1.08033 0.000380854
       27822     1.07212     1.08033  0.00038084
       27823     1.07289     1.08033 0.000380826
       27824     1.07393     1.08033 0.000380813
       27825     1.07525     1.08033 0.000380799
       27826     1.07685     1.08033 0.000380786
       27827     1.07873     1.08033 0.000380772
       27828     1.08088     1.08033 0.000380758
       27829     1.08328     1.08033 0.000380744
       27830      1.0859     1.08033 0.000380731
       27831     1.08871     1.08033 0.000380717
       27832     1.09168     1.08033 0.000380704
       27833     1.09477     1.08033 0.000380691
       27834     1.09794     1.08033 0.000380677
       27835     1.10115     1.08033 0.000380664
       27836     1.10436     1.08033 0.000380652
       27837     1.10754     1.08033 0.000380639
       27838     1.11065     1.08033 0.000380627
       27839     1.11366     1.08033 0.000380615
       27840     1.11656     1.08033 0.000380604
       27841      1.1193     1.08034 0.000380593
       27842     1.12187     1.08034 0.000380582
       27843     1.12426     1.08034 0.000380572
       27844     1.12644     1.08034 0.000380562
       27845     1.12841     1.08034 0.000380552
       27846     1.13017     1.08034 0.000380542
       27847     1.13169     1.08035 0.000380533
       27848     1.13299     1.08035 0.000380524
       27849     1.13406     1.08035 0.000380515
       27850      1.1349     1.08035 0.000380507
       27851     1.13552     1.08035 0.000380498
       27852     1.13591     1.08036  0.00038049
       27853     1.13608     1.08036 0.000380482
       27854     1.13604     1.08036 0.000380473
       27855      1.1358     1.08036 0.000380465
       27856     1.13537     1.08036 0.000380456
       27857     1.13475     1.08037 0.000380447
       27858     1.13395     1.08037 0.000380439
       27859     1.13299     1.08037  0.00038043
       27860     1.13189     1.08037 0.000380421
       27861     1.13064     1.08037 0.000380411
       27862     1.12928     1.08037 0.000380402
       27863     1.12781     1.08038 0.000380392
       27864     1.12626     1.08038 0.000380382
       27865     1.12463     1.08038 0.000380371
       27866     1.12295     1.08038 0.000380361
       27867     1.12123     1.08038  0.00038035
       27868      1.1195     1.08038 0.000380339
       27869     1.11776     1.08039 0.000380328
       27870     1.11603     1.08039 0.000380316
       27871     1.11434     1.08039 0.000380304
       27872     1.11269     1.08039 0.000380292
       27873     1.11111     1.08039  0.00038028
       27874     1.10961     1.08039 0.000380268
       27875     1.10819     1.08039 0.000380256
       27876     1.10688     1.08039 0.000380243
       27877     1.10569     1.08039 0.000380231
       27878     1.10461      1.0804 0.000380218
       27879     1.10367      1.0804 0.000380206
       27880     1.10287      1.0804 0.000380193
       27881     1.10222      1.0804  0.00038018
       27882     1.10171      1.0804 0.000380167
       27883     1.10136      1.0804 0.000380154
       27884     1.10116      1.0804 0.000380141
       27885     1.10112      1.0804 0.000380128
       27886     1.10123      1.0804 0.000380115
       27887      1.1015      1.0804 0.000380103
       27888     1.10191      1.0804  0.00038009
       27889     1.10247      1.0804 0.000380077
       27890     1.10316      1.0804 0.000380064
       27891     1.10398     1.08041 0.000380051
       27892     1.10491     1.08041 0.000380039
       27893     1.10596     1.08041 0.000380026
       27894      1.1071     1.08041 0.000380014
       27895     1.10833     1.08041 0.000380002
       27896     1.10962     1.08041 0.000379989
       27897     1.11098     1.08041 0.000379977
       27898     1.11237     1.08041 0.000379966
       27899     1.11379     1.08041 0.000379954
       27900     1.11523     1.08041 0.000379942
       27901     1.11666     1.08042 0.000379931
       27902     1.11807     1.08042  0.00037992
       27903     1.11944     1.08042 0.000379909
       27904     1.12077     1.08042 0.000379898
       27905     1.12204     1.08042 0.000379887
       27906     1.12324     1.08042 0.000379876
       27907     1.12435     1.08042 0.000379866
       27908     1.12536     1.08043 0.000379856
       27909     1.12626     1.08043 0.000379846
       27910     1.12705     1.08043 0.000379836
       27911     1.12772     1.08043 0.000379826
       27912     1.12825     1.08043 0.000379816
       27913     1.12865     1.08043 0.000379807
       27914      1.1289     1.08044 0.000379797
       27915     1.12901     1.08044 0.000379787
       27916     1.12897     1.08044 0.000379778
       27917     1.12878     1.08044 0.000379768
       27918     1.12843     1.08044 0.000379758
       27919     1.12793     1.08045 0.000379749
       27920     1.12727     1.08045 0.000379739
       27921     1.12646     1.08045 0.000379729
       27922     1.12549     1.08045 0.000379719
       27923     1.12437     1.08045 0.000379708
       27924      1.1231     1.08045 0.000379698
       27925     1.12168     1.08045 0.000379687
       27926     1.12011     1.08046 0.000379676
       27927     1.11839     1.08046 0.000379665
       27928     1.11652     1.08046 0.000379653
       27929     1.11451     1.08046 0.000379642
       27930     1.11236     1.08046  0.00037963
       27931     1.11007     1.08046 0.000379618
       27932     1.10764     1.08046 0.000379605
       27933     1.10508     1.08046 0.000379593
       27934     1.10238     1.08046  0.00037958
       27935     1.09955     1.08047 0.000379567
       27936     1.09659     1.08047 0.000379554
       27937      1.0935     1.08047 0.000379541
       27938     1.09028     1.08047 0.000379527
       27939     1.08694     1.08047 0.000379514
       27940     1.08347     1.08047   0.0003795
       27941     1.07988     1.08047 0.000379487
       27942     1.07617     1.08047 0.000379473
       27943     1.07235     1.08047  0.00037946
       27944     1.06842     1.08047 0.000379446
       27945     1.06439     1.08047 0.000379433
       27946     1.06025     1.08047  0.00037942
       27947     1.05602     1.08046 0.000379408
       27948     1.05171     1.08046 0.000379396
       27949     1.04732     1.08046 0.000379384
       27950     1.04287     1.08046 0.000379373
       27951     1.03837     1.08046 0.000379362
       27952     1.03383     1.08046 0.000379352
       27953     1.02926     1.08046 0.000379343
       27954      1.0247     1.08045 0.000379335
       27955     1.02014     1.08045 0.000379327
       27956     1.01562     1.08045 0.000379321
       27957     1.01116     1.08045 0.000379315
       27958     1.00678     1.08044 0.000379311
       27959      1.0025     1.08044 0.000379308
       27960    0.998349     1.08044 0.000379305
       27961    0.994351     1.08044 0.000379304
       27962    0.990532     1.08043 0.000379304
       27963    0.986917     1.08043 0.000379305
       27964    0.983531     1.08043 0.000379308
       27965    0.980396     1.08042 0.000379311
       27966    0.977535     1.08042 0.000379315
       27967    0.974967     1.08041  0.00037932
       27968    0.972709     1.08041 0.000379326
       27969    0.970778     1.08041 0.000379333
       27970    0.969185      1.0804  0.00037934
       27971    0.967939      1.0804 0.000379348
       27972    0.967043     1.08039 0.000379356
       27973    0.966497     1.08039 0.000379365
       27974    0.966298     1.08039 0.000379373
       27975    0.966438     1.08038 0.000379381
       27976    0.966907     1.08038 0.000379389
       27977    0.967691     1.08037 0.000379397
       27978    0.968774     1.08037 0.000379405
       27979    0.970136     1.08037 0.000379411
       27980    0.971755     1.08036 0.000379418
       27981    0.973608     1.08036 0.000379423
       27982    0.975674     1.08035 0.000379428
       27983    0.977928     1.08035 0.000379432
       27984    0.980346     1.08035 0.000379436
       27985    0.982906     1.08034 0.000379438
       27986    0.985588     1.08034  0.00037944
       27987    0.988372     1.08034  0.00037944
       27988    0.991236     1.08033  0.00037944
       27989    0.994168     1.08033 0.000379439
       27990    0.997151     1.08033 0.000379437
       27991     1.00017     1.08033 0.000379434
       27992     1.00322     1.08032 0.000379431
       27993     1.00628     1.08032 0.000379426
       27994     1.00935     1.08032 0.000379421
       27995     1.01243     1.08031 0.000379416
       27996      1.0155     1.08031 0.000379409
       27997     1.01856     1.08031 0.000379402
       27998     1.02161     1.08031 0.000379394
       27999     1.02465     1.08031 0.000379386
       28000     1.02766      1.0803 0.000379377
       28001     1.03065      1.0803 0.000379368
       28002     1.03362      1.0803 0.000379358
       28003     1.03655      1.0803 0.000379347
       28004     1.03946      1.0803 0.000379337
       28005     1.04232      1.0803 0.000379325
       28006     1.04514      1.0803 0.000379314
       28007     1.04791     1.08029 0.000379302
       28008     1.05063     1.08029  0.00037929
       28009     1.05329     1.08029 0.000379278
       28010     1.05589     1.08029 0.000379265
       28011     1.05841     1.08029 0.000379253
       28012     1.06087     1.08029  0.00037924
       28013     1.06324     1.08029 0.000379227
       28014     1.06554     1.08029 0.000379213
       28015     1.06776     1.08029   0.0003792
       28016     1.06989     1.08029 0.000379187
       28017     1.07193     1.08029 0.000379173
       28018     1.07389     1.08029  0.00037916
       28019     1.07577     1.08029 0.000379146
       28020     1.07756     1.08029 0.000379133
       28021     1.07927     1.08029 0.000379119
       28022     1.08091     1.08029 0.000379106
       28023     1.08248     1.08029 0.000379092
       28024     1.08398     1.08029 0.000379079
       28025     1.08543     1.08029 0.000379065
       28026     1.08683     1.08029 0.000379052
       28027     1.08818     1.08029 0.000379038
       28028     1.08949     1.08029 0.000379025
       28029     1.09078     1.08029 0.000379012
       28030     1.09205     1.08029 0.000378998
       28031      1.0933     1.08029 0.000378985
       28032     1.09454     1.08029 0.000378972
       28033     1.09579     1.08029 0.000378959
       28034     1.09703     1.08029 0.000378946
       28035     1.09829     1.08029 0.000378933
       28036     1.09956     1.08029  0.00037892
       28037     1.10085     1.08029 0.000378907
       28038     1.10215     1.08029 0.000378894
       28039     1.10348     1.08029 0.000378882
       28040     1.10483      1.0803 0.000378869
       28041      1.1062      1.0803 0.000378857
       28042     1.10759      1.0803 0.000378845
       28043     1.10901      1.0803 0.000378833
       28044     1.11044      1.0803 0.000378821
       28045     1.11189      1.0803 0.000378809
       28046     1.11335      1.0803 0.000378797
       28047     1.11483      1.0803 0.000378786
       28048     1.11631      1.0803 0.000378774
       28049     1.11779     1.08031 0.000378763
       28050     1.11928     1.08031 0.000378752
       28051     1.12075     1.08031 0.000378741
       28052     1.12222     1.08031 0.000378731
       28053     1.12367     1.08031 0.000378721
       28054     1.12509     1.08031  0.00037871
       28055     1.12649     1.08032   0.0003787
       28056     1.12784     1.08032 0.000378691
       28057     1.12916     1.08032 0.000378681
       28058     1.13041     1.08032 0.000378672
       28059     1.13161     1.08032 0.000378663
       28060     1.13275     1.08032 0.000378654
       28061      1.1338     1.08033 0.000378645
       28062     1.13478     1.08033 0.000378637
       28063     1.13566     1.08033 0.000378628
       28064     1.13645     1.08033  0.00037862
       28065     1.13714     1.08033 0.000378612
       28066     1.13772     1.08034 0.000378604
       28067     1.13818     1.08034 0.000378596
       28068     1.13852     1.08034 0.000378588
       28069     1.13874     1.08034 0.000378581
       28070     1.13883     1.08034 0.000378573
       28071     1.13879     1.08035 0.000378565
       28072     1.13862     1.08035 0.000378557
       28073     1.13831     1.08035  0.00037855
       28074     1.13787     1.08035 0.000378542
       28075      1.1373     1.08035 0.000378534
       28076      1.1366     1.08036 0.000378525
       28077     1.13577     1.08036 0.000378517
       28078      1.1348     1.08036 0.000378509
       28079     1.13371     1.08036   0.0003785
       28080     1.13251     1.08036 0.000378491
       28081     1.13118     1.08037 0.000378482
       28082     1.12974     1.08037 0.000378472
       28083     1.12819     1.08037 0.000378463
       28084     1.12654     1.08037 0.000378453
       28085      1.1248     1.08037 0.000378443
       28086     1.12296     1.08037 0.000378432
       28087     1.12103     1.08038 0.000378421
       28088     1.11903     1.08038 0.000378411
       28089     1.11695     1.08038 0.000378399
       28090     1.11481     1.08038 0.000378388
       28091     1.11261     1.08038 0.000378376
       28092     1.11036     1.08038 0.000378364
       28093     1.10808     1.08038 0.000378352
       28094     1.10576     1.08038  0.00037834
       28095     1.10343     1.08038 0.000378327
       28096     1.10109     1.08039 0.000378314
       28097     1.09876     1.08039 0.000378301
       28098     1.09646     1.08039 0.000378288
       28099     1.09419     1.08039 0.000378275
       28100     1.09198     1.08039 0.000378262
       28101     1.08984     1.08039 0.000378249
       28102      1.0878     1.08039 0.000378235
       28103     1.08587     1.08039 0.000378222
       28104     1.08408     1.08039 0.000378208
       28105     1.08244     1.08039 0.000378195
       28106     1.08097     1.08039 0.000378181
       28107      1.0797     1.08039 0.000378168
       28108     1.07864     1.08039 0.000378155
       28109     1.07781     1.08039 0.000378141
       28110     1.07722     1.08039 0.000378128
       28111     1.07688     1.08039 0.000378114
       28112     1.07681     1.08039 0.000378101
       28113     1.07699     1.08039 0.000378087
       28114     1.07745     1.08039 0.000378074
       28115     1.07817     1.08039 0.000378061
       28116     1.07915     1.08039 0.000378047
       28117     1.08039     1.08039 0.000378034
       28118     1.08186     1.08039  0.00037802
       28119     1.08356     1.08039 0.000378007
       28120     1.08546     1.08039 0.000377993
       28121     1.08754     1.08039  0.00037798
       28122     1.08978     1.08039 0.000377967
       28123     1.09215     1.08039 0.000377953
       28124     1.09462     1.08039  0.00037794
       28125     1.09717     1.08039 0.000377927
       28126     1.09978     1.08039 0.000377915
       28127      1.1024     1.08039 0.000377902
       28128     1.10501     1.08039  0.00037789
       28129     1.10759     1.08039 0.000377877
       28130     1.11011     1.08039 0.000377865
       28131     1.11255      1.0804 0.000377854
       28132     1.11488      1.0804 0.000377842
       28133     1.11708      1.0804 0.000377831
       28134     1.11913      1.0804  0.00037782
       28135     1.12103      1.0804  0.00037781
       28136     1.12275      1.0804 0.000377799
       28137     1.12428      1.0804 0.000377789
       28138     1.12562     1.08041 0.000377779
       28139     1.12675     1.08041 0.000377769
       28140     1.12768     1.08041 0.000377759
       28141      1.1284     1.08041  0.00037775
       28142      1.1289     1.08041  0.00037774
       28143     1.12921     1.08041 0.000377731
       28144      1.1293     1.08042 0.000377721
       28145      1.1292     1.08042 0.000377712
       28146     1.12891     1.08042 0.000377702
       28147     1.12844     1.08042 0.000377693
       28148     1.12779     1.08042 0.000377683
       28149     1.12699     1.08042 0.000377673
       28150     1.12603     1.08043 0.000377663
       28151     1.12495     1.08043 0.000377653
       28152     1.12374     1.08043 0.000377643
       28153     1.12242     1.08043 0.000377633
       28154     1.12102     1.08043 0.000377622
       28155     1.11953     1.08043 0.000377611
       28156     1.11798     1.08043   0.0003776
       28157     1.11638     1.08044 0.000377589
       28158     1.11475     1.08044 0.000377577
       28159     1.11308     1.08044 0.000377566
       28160      1.1114     1.08044 0.000377554
       28161     1.10972     1.08044 0.000377542
       28162     1.10803     1.08044  0.00037753
       28163     1.10634     1.08044 0.000377518
       28164     1.10465     1.08044 0.000377505
       28165     1.10298     1.08044 0.000377493
       28166     1.10131     1.08044  0.00037748
       28167     1.09964     1.08045 0.000377467
       28168     1.09797     1.08045 0.000377454
       28169      1.0963     1.08045 0.000377441
       28170     1.09461     1.08045 0.000377428
       28171     1.09291     1.08045 0.000377415
       28172     1.09118     1.08045 0.000377402
       28173     1.08942     1.08045 0.000377389
       28174     1.08762     1.08045 0.000377375
       28175     1.08577     1.08045 0.000377362
       28176     1.08388     1.08045 0.000377349
       28177     1.08193     1.08045 0.000377335
       28178     1.07992     1.08045 0.000377322
       28179     1.07786     1.08045 0.000377308
       28180     1.07573     1.08045 0.000377295
       28181     1.07354     1.08045 0.000377282
       28182      1.0713     1.08045 0.000377268
       28183       1.069     1.08045 0.000377255
       28184     1.06665     1.08045 0.000377242
       28185     1.06425     1.08045 0.000377229
       28186     1.06181     1.08045 0.000377216
       28187     1.05934     1.08045 0.000377204
       28188     1.05684     1.08044 0.000377191
       28189     1.05433     1.08044 0.000377179
       28190      1.0518     1.08044 0.000377167
       28191     1.04928     1.08044 0.000377155
       28192     1.04677     1.08044 0.000377144
       28193     1.04428     1.08044 0.000377133
       28194     1.04181     1.08044 0.000377122
       28195     1.03937     1.08044 0.000377111
       28196     1.03698     1.08043 0.000377101
       28197     1.03465     1.08043 0.000377091
       28198     1.03237     1.08043 0.000377082
       28199     1.03016     1.08043 0.000377072
       28200     1.02802     1.08043 0.000377064
       28201     1.02596     1.08043 0.000377055
       28202     1.02399     1.08042 0.000377047
       28203     1.02211     1.08042 0.000377039
       28204     1.02033     1.08042 0.000377032
       28205     1.01864     1.08042 0.000377025
       28206     1.01706     1.08041 0.000377018
       28207     1.01558     1.08041 0.000377012
       28208      1.0142     1.08041 0.000377006
       28209     1.01294     1.08041    0.000377
       28210     1.01178     1.08041 0.000376995
       28211     1.01073      1.0804 0.000376989
       28212     1.00979      1.0804 0.000376984
       28213     1.00896      1.0804  0.00037698
       28214     1.00824      1.0804 0.000376975
       28215     1.00762     1.08039  0.00037697
       28216      1.0071     1.08039 0.000376966
       28217     1.00669     1.08039 0.000376962
       28218     1.00638     1.08038 0.000376957
       28219     1.00617     1.08038 0.000376953
       28220     1.00605     1.08038 0.000376949
       28221     1.00602     1.08038 0.000376945
       28222     1.00609     1.08037 0.000376941
       28223     1.00624     1.08037 0.000376937
       28224     1.00648     1.08037 0.000376932
       28225      1.0068     1.08037 0.000376928
       28226     1.00719     1.08036 0.000376923
       28227     1.00766     1.08036 0.000376919
       28228     1.00819     1.08036 0.000376914
       28229     1.00878     1.08036 0.000376909
       28230     1.00942     1.08035 0.000376904
       28231     1.01012     1.08035 0.000376899
       28232     1.01085     1.08035 0.000376894
       28233     1.01162     1.08035 0.000376888
       28234     1.01241     1.08034 0.000376883
       28235     1.01322     1.08034 0.000376877
       28236     1.01404     1.08034 0.000376871
       28237     1.01486     1.08034 0.000376865
       28238     1.01567     1.08033 0.000376858
       28239     1.01645     1.08033 0.000376852
       28240     1.01721     1.08033 0.000376845
       28241     1.01794     1.08033 0.000376838
       28242     1.01861     1.08033 0.000376831
       28243     1.01923     1.08032 0.000376824
       28244     1.01978     1.08032 0.000376817
       28245     1.02026     1.08032 0.000376809
       28246     1.02066     1.08032 0.000376802
       28247     1.02098     1.08032 0.000376795
       28248      1.0212     1.08031 0.000376787
       28249     1.02132     1.08031 0.000376779
       28250     1.02134     1.08031 0.000376772
       28251     1.02126     1.08031 0.000376764
       28252     1.02107      1.0803 0.000376757
       28253     1.02078      1.0803 0.000376749
       28254     1.02039      1.0803 0.000376742
       28255      1.0199      1.0803 0.000376735
       28256     1.01931      1.0803 0.000376728
       28257     1.01864     1.08029 0.000376721
       28258     1.01789     1.08029 0.000376714
       28259     1.01707     1.08029 0.000376707
       28260     1.01619     1.08029 0.000376701
       28261     1.01526     1.08028 0.000376694
       28262      1.0143     1.08028 0.000376688
       28263     1.01332     1.08028 0.000376682
       28264     1.01233     1.08028 0.000376677
       28265     1.01135     1.08028 0.000376671
       28266      1.0104     1.08027 0.000376666
       28267     1.00948     1.08027 0.000376661
       28268     1.00862     1.08027 0.000376656
       28269     1.00783     1.08027 0.000376652
       28270     1.00712     1.08026 0.000376647
       28271      1.0065     1.08026 0.000376643
       28272     1.00599     1.08026 0.000376639
       28273      1.0056     1.08025 0.000376635
       28274     1.00532     1.08025 0.000376631
       28275     1.00518     1.08025 0.000376627
       28276     1.00518     1.08025 0.000376623
       28277     1.00532     1.08024 0.000376619
       28278      1.0056     1.08024 0.000376615
       28279     1.00603     1.08024 0.000376611
       28280      1.0066     1.08024 0.000376606
       28281     1.00731     1.08023 0.000376602
       28282     1.00816     1.08023 0.000376597
       28283     1.00915     1.08023 0.000376592
       28284     1.01026     1.08023 0.000376587
       28285      1.0115     1.08022 0.000376581
       28286     1.01285     1.08022 0.000376576
       28287      1.0143     1.08022  0.00037657
       28288     1.01586     1.08022 0.000376563
       28289     1.01751     1.08021 0.000376556
       28290     1.01924     1.08021 0.000376549
       28291     1.02105     1.08021 0.000376542
       28292     1.02292     1.08021 0.000376534
       28293     1.02484     1.08021 0.000376526
       28294     1.02681      1.0802 0.000376517
       28295     1.02882      1.0802 0.000376508
       28296     1.03085      1.0802 0.000376499
       28297     1.03289      1.0802 0.000376489
       28298     1.03494      1.0802 0.000376479
       28299     1.03697      1.0802 0.000376469
       28300     1.03898     1.08019 0.000376459
       28301     1.04096     1.08019 0.000376448
       28302     1.04289     1.08019 0.000376437
       28303     1.04475     1.08019 0.000376426
       28304     1.04655     1.08019 0.000376414
       28305     1.04826     1.08019 0.000376403
       28306     1.04986     1.08019 0.000376391
       28307     1.05136     1.08019 0.000376379
       28308     1.05273     1.08019 0.000376367
       28309     1.05395     1.08018 0.000376355
       28310     1.05502     1.08018 0.000376342
       28311     1.05593     1.08018  0.00037633
       28312     1.05665     1.08018 0.000376318
       28313      1.0572     1.08018 0.000376305
       28314     1.05754     1.08018 0.000376293
       28315     1.05768     1.08018  0.00037628
       28316     1.05761     1.08018 0.000376268
       28317     1.05733     1.08018 0.000376256
       28318     1.05682     1.08018 0.000376243
       28319      1.0561     1.08018 0.000376231
       28320     1.05515     1.08018 0.000376219
       28321     1.05399     1.08017 0.000376207
       28322     1.05261     1.08017 0.000376194
       28323     1.05102     1.08017 0.000376183
       28324     1.04924     1.08017 0.000376171
       28325     1.04726     1.08017 0.000376159
       28326      1.0451     1.08017 0.000376148
       28327     1.04279     1.08017 0.000376137
       28328     1.04033     1.08017 0.000376127
       28329     1.03774     1.08016 0.000376116
       28330     1.03505     1.08016 0.000376106
       28331     1.03228     1.08016 0.000376097
       28332     1.02946     1.08016 0.000376088
       28333      1.0266     1.08016 0.000376079
       28334     1.02373     1.08016 0.000376071
       28335     1.02089     1.08015 0.000376064
       28336     1.01809     1.08015 0.000376057
       28337     1.01537     1.08015 0.000376051
       28338     1.01276     1.08015 0.000376045
       28339     1.01027     1.08014  0.00037604
       28340     1.00794     1.08014 0.000376035
       28341     1.00579     1.08014 0.000376031
       28342     1.00384     1.08014 0.000376027
       28343     1.00212     1.08013 0.000376024
       28344     1.00062     1.08013 0.000376021
       28345    0.999386     1.08013 0.000376019
       28346    0.998409     1.08013 0.000376017
       28347    0.997701     1.08012 0.000376015
       28348    0.997267     1.08012 0.000376013
       28349    0.997108     1.08012 0.000376011
       28350    0.997222     1.08011 0.000376009
       28351    0.997603     1.08011 0.000376007
       28352    0.998244     1.08011 0.000376005
       28353    0.999135      1.0801 0.000376002
       28354     1.00026      1.0801    0.000376
       28355     1.00162      1.0801 0.000375997
       28356     1.00317      1.0801 0.000375993
       28357     1.00493     1.08009 0.000375989
       28358     1.00685     1.08009 0.000375985
       28359     1.00893     1.08009  0.00037598
       28360     1.01115     1.08009 0.000375975
       28361     1.01348     1.08008 0.000375969
       28362     1.01592     1.08008 0.000375962
       28363     1.01843     1.08008 0.000375955
       28364     1.02101     1.08008 0.000375948
       28365     1.02364     1.08008  0.00037594
       28366     1.02629     1.08007 0.000375931
       28367     1.02896     1.08007 0.000375922
       28368     1.03163     1.08007 0.000375913
       28369     1.03428     1.08007 0.000375903
       28370     1.03691     1.08007 0.000375893
       28371     1.03949     1.08007 0.000375882
       28372     1.04202     1.08006 0.000375872
       28373     1.04449     1.08006  0.00037586
       28374     1.04688     1.08006 0.000375849
       28375      1.0492     1.08006 0.000375837
       28376     1.05143     1.08006 0.000375825
       28377     1.05356     1.08006 0.000375813
       28378     1.05561     1.08006 0.000375801
       28379     1.05755     1.08006 0.000375789
       28380      1.0594     1.08006 0.000375776
       28381     1.06114     1.08006 0.000375764
       28382     1.06279     1.08005 0.000375751
